customer_id,fisrt_name,second_name,gender,date_of_birth,city,state,occupation,customer_segment,annual_income,join_date
CUST00248,Anthony,Taylor,Male,9/17/1995,Lima,Lima,Researcher,Retail,84059,1/13/2025
CUST00249,Joshua,Green,Male,10/23/1990,Montreal,Quebec,Teacher,Retail,32410,7/20/2022
CUST00250,James,Johnson,Male,12/14/1955,Manila,Metro Manila,Civil Engineer,Premium,110143,6/21/2022
CUST00251,Kenneth,Scott,Male,10/26/1988,Dublin,Leinster,Doctor,Premium,216031,6/13/2019
CUST00252,Sandra,Garcia,Female,10/14/1959,Sao Paulo,Sao Paulo,Sales Associate,Retail,34578,6/1/2023
CUST00253,Betty,King,Female,8/2/1995,Houston,Texas,Marketing Specialist,Retail,47125,6/27/2019
CUST00254,Nicole,Young,Female,3/13/1972,Mumbai,Maharashtra,Marketing Specialist,Retail,32680,2/11/2024
CUST00255,Shirley,Martinez,Female,8/8/1983,London,England,Bank Teller,Retail,76577,1/12/2026
CUST00256,Donna,Young,Female,8/20/1991,Osaka,Osaka,Marketing Specialist,Retail,39584,5/18/2021
CUST00257,Susan,Allen,Female,11/9/1985,Berlin,Berlin,Graphic Designer,Retail,64817,2/28/2024
CUST00258,Frank,Walker,Male,1/18/1994,Cape Town,Western Cape,Architect,Premium,213431,10/12/2019
CUST00259,Timothy,Mitchell,Male,7/12/2000,Bangkok,Bangkok,Consultant,SME,168976,6/14/2020
CUST00260,Thomas,Lee,Male,11/24/1986,Shanghai,Shanghai,Chef,Retail,74783,4/18/2019
CUST00261,Richard,Walker,Male,11/28/2000,Chicago,Illinois,HR Specialist,Retail,59346,1/29/2025
CUST00262,Olivia,King,Female,10/26/2007,Seattle,Washington,Retail Manager,Retail,38589,4/23/2021
CUST00263,Emma,King,Female,1/21/1990,Melbourne,Victoria,Civil Engineer,Premium,94125,4/26/2026
CUST00264,Jessica,Wilson,Female,6/17/1967,Mumbai,Maharashtra,Researcher,Retail,83515,8/5/2019
CUST00265,Raymond,Walker,Male,3/11/2001,Shanghai,Shanghai,Student,Retail,6301,11/22/2022
CUST00266,Rachel,Scott,Female,2/4/1973,Sydney,New South Wales,Administrative Assistant,Retail,89687,10/23/2018
CUST00267,Andrew,Thompson,Male,2/17/1971,Berlin,Berlin,Doctor,Premium,285296,1/3/2018
CUST00268,Kathleen,Green,Female,9/25/1993,Rio de Janeiro,Rio de Janeiro,Teacher,Retail,40754,3/31/2024
CUST00269,Michelle,Scott,Female,12/19/1957,Moscow,Moscow,Lawyer,Premium,281256,8/17/2020
CUST00270,Ashley,Brown,Female,10/29/1961,Lima,Lima,Operations Manager,Premium,155556,2/12/2021
CUST00271,Laura,Scott,Female,4/26/1985,Miami,Florida,Marketing Specialist,Retail,70490,10/1/2022
CUST00272,Jeffrey,Ramirez,Male,9/23/1994,Cape Town,Western Cape,Mechanic,Retail,77987,11/11/2024
CUST00273,Andrew,Williams,Male,2/25/1962,Madrid,Madrid,Marketing Specialist,Retail,82139,10/12/2018
CUST00274,George,Hill,Male,4/29/1974,Chicago,Illinois,Financial Analyst,Premium,152214,2/26/2026
CUST00275,Eric,Gonzalez,Male,10/23/1988,Dublin,Leinster,Financial Analyst,Premium,141509,4/18/2025
CUST00276,Alexander,Thomas,Male,3/14/2006,Melbourne,Victoria,Accountant,Retail,65167,2/25/2026
CUST00277,Matthew,Johnson,Male,5/21/1967,Los Angeles,California,Marketing Specialist,Retail,74786,9/9/2023
CUST00278,Brenda,Hall,Female,7/3/1957,Montreal,Quebec,Student,Retail,10071,10/25/2024
CUST00279,Brian,Taylor,Male,12/10/1988,Miami,Florida,Researcher,Retail,77455,9/8/2022
CUST00280,Mark,Williams,Male,5/2/1966,Bangkok,Bangkok,Project Manager,Premium,84121,1/31/2020
CUST00281,Laura,Torres,Female,6/21/1980,Atlanta,Georgia,Data Analyst,Premium,116182,3/26/2019
CUST00282,Melissa,King,Female,6/27/2001,Jakarta,Jakarta,Sales Associate,Retail,67896,6/25/2020
CUST00283,Carolyn,Thomas,Female,9/2/1990,Dublin,Leinster,Customer Support,Retail,29809,1/1/2022
CUST00284,William,Perez,Male,2/11/1990,Istanbul,Istanbul,Entrepreneur,SME,150818,11/8/2024
CUST00285,Ryan,Davis,Male,6/10/1988,San Francisco,California,Graphic Designer,Retail,57713,4/27/2020
CUST00286,Samuel,Wilson,Male,3/2/1975,Istanbul,Istanbul,Student,Retail,19699,6/28/2023
CUST00287,Kenneth,Ramirez,Male,11/27/1986,Istanbul,Istanbul,Chef,Retail,63387,10/11/2021
CUST00288,Nicole,Thomas,Female,10/20/1983,Santiago,Santiago Metropolitan,Researcher,Retail,56518,12/21/2019
CUST00289,Donald,Lewis,Male,7/13/1967,Lima,Lima,Mechanic,Retail,65017,11/22/2024
CUST00290,Sandra,Wilson,Female,11/19/1968,Dublin,Leinster,Retail Manager,Retail,54154,5/3/2024
CUST00291,Robert,Williams,Male,8/30/1998,Dubai,Dubai,Teacher,Retail,72289,8/19/2018
CUST00292,Jerry,Garcia,Male,2/21/1975,Seoul,Seoul,Business Analyst,Premium,112357,4/14/2022
CUST00293,Katherine,Nguyen,Female,8/30/1983,Johannesburg,Gauteng,Marketing Specialist,Retail,43227,8/16/2021
CUST00294,Elizabeth,Sanchez,Female,7/6/1992,Singapore,Singapore,Customer Support,Retail,59047,2/23/2019
CUST00295,Lisa,Williams,Female,3/27/2002,Cairo,Cairo,Entrepreneur,SME,135199,11/1/2020
CUST00296,John,Carter,Male,12/16/2001,Miami,Florida,Researcher,Retail,52395,1/14/2020
CUST00297,Michelle,Adams,Female,2/21/1999,Rome,Lazio,Operations Manager,Premium,145077,2/6/2022
CUST00298,Elizabeth,Martin,Female,8/31/1972,Chicago,Illinois,Retail Manager,Retail,49288,1/22/2021
CUST00299,Michelle,Johnson,Female,2/5/1965,Manila,Metro Manila,Civil Engineer,Premium,139718,1/30/2024
CUST00300,Janet,Jackson,Female,6/21/2007,Bogota,Bogota,Doctor,Premium,303576,11/6/2023
CUST00301,Jerry,Johnson,Male,10/15/2000,Manila,Metro Manila,Consultant,SME,176179,5/24/2021
CUST00302,Nancy,Davis,Female,1/15/1958,London,England,Retail Manager,Retail,57570,6/24/2023
CUST00303,Nicholas,Roberts,Male,6/15/1977,Bangkok,Bangkok,Marketing Specialist,Retail,31127,4/14/2024
CUST00304,Rachel,Harris,Female,10/19/1977,Miami,Florida,Architect,Premium,191603,6/7/2020
CUST00305,John,Garcia,Male,8/20/1968,Sao Paulo,Sao Paulo,Lawyer,Premium,245219,4/11/2025
CUST00306,Christine,Williams,Female,11/15/1975,Lagos,Lagos,Pharmacist,Premium,130382,10/22/2022
CUST00307,George,Jones,Male,7/31/1962,Shanghai,Shanghai,Pharmacist,Premium,151375,2/4/2020
CUST00308,Gregory,Moore,Male,6/29/1973,Delhi,Delhi,Pharmacist,Premium,102346,4/7/2020
CUST00309,Andrew,Flores,Male,5/26/2000,San Francisco,California,HR Specialist,Retail,33941,1/20/2020
CUST00310,Sarah,White,Female,5/10/1972,Buenos Aires,Buenos Aires,Driver,Retail,34302,6/29/2025
CUST00311,Richard,Thompson,Male,5/12/1991,Chicago,Illinois,Business Analyst,Premium,102381,12/18/2025
CUST00312,Maria,Rivera,Female,5/7/1970,Mexico City,CDMX,Doctor,Premium,298770,3/22/2021
CUST00313,Pamela,Green,Female,8/8/1975,Dublin,Leinster,Chef,Retail,66715,1/19/2024
CUST00314,George,Garcia,Male,11/10/1967,Auckland,Auckland,Teacher,Retail,36763,9/12/2021
CUST00315,Larry,Williams,Male,7/21/1958,Seoul,Seoul,Project Manager,Premium,134803,3/27/2019
CUST00316,Christine,Smith,Female,1/29/2005,Lagos,Lagos,Financial Analyst,Premium,162106,3/20/2020
CUST00317,Kenneth,Carter,Male,9/11/2000,Sao Paulo,Sao Paulo,Graphic Designer,Retail,63936,2/13/2020
CUST00318,Carol,Anderson,Female,1/1/1981,New York,New York,Administrative Assistant,Retail,65976,11/7/2023
CUST00319,Margaret,Mitchell,Female,12/13/2007,Sao Paulo,Sao Paulo,Bank Teller,Retail,60662,8/21/2021
CUST00320,Timothy,Carter,Male,10/19/2002,Dubai,Dubai,Architect,Premium,153120,5/6/2025
CUST00321,George,Adams,Male,9/24/1982,Hong Kong,Hong Kong,Operations Manager,Premium,88432,4/5/2026
CUST00322,Cynthia,Martin,Female,4/11/1997,Auckland,Auckland,HR Specialist,Retail,54936,11/7/2024
CUST00323,Daniel,Lopez,Male,2/23/1958,Seoul,Seoul,Data Analyst,Premium,125109,10/23/2020
CUST00324,Brandon,Garcia,Male,10/31/1971,Johannesburg,Gauteng,Customer Support,Retail,46219,8/10/2022
CUST00325,Angela,Clark,Female,10/20/1966,New York,New York,Bank Teller,Retail,78109,5/22/2020
CUST00326,Karen,Roberts,Female,9/26/1969,Cairo,Cairo,Civil Engineer,Premium,103106,1/16/2025
CUST00327,Ashley,Scott,Female,2/1/1992,San Francisco,California,Chef,Retail,50597,5/16/2023
CUST00328,Amy,Baker,Female,9/17/1970,Chicago,Illinois,Business Analyst,Premium,83863,10/29/2018
CUST00329,Melissa,Nelson,Female,7/9/1978,Dublin,Leinster,Data Analyst,Premium,99035,5/2/2019
CUST00330,Mary,King,Female,3/20/1963,Lagos,Lagos,Accountant,Retail,34444,10/20/2023
CUST00331,Ashley,Green,Female,8/25/1991,Toronto,Ontario,Teacher,Retail,73658,8/25/2025
CUST00332,Joseph,Garcia,Male,10/5/1969,Shanghai,Shanghai,Bank Teller,Retail,44228,6/29/2018
CUST00333,Sandra,Perez,Female,7/12/1978,London,England,Chef,Retail,56675,12/19/2022
CUST00334,Richard,Martin,Male,10/4/1956,Lagos,Lagos,Pharmacist,Premium,134376,9/18/2018
CUST00335,Olivia,Green,Female,11/22/1970,Osaka,Osaka,Data Analyst,Premium,150186,9/14/2025
CUST00336,Kimberly,Young,Female,5/25/2000,Auckland,Auckland,Software Engineer,Premium,159623,11/22/2025
CUST00337,Jerry,Miller,Male,10/2/1983,Melbourne,Victoria,Software Engineer,Premium,152560,2/9/2026
CUST00338,Pamela,Harris,Female,9/4/1965,Montreal,Quebec,Customer Support,Retail,89871,12/2/2020
CUST00339,Sarah,Anderson,Female,10/6/2005,Beijing,Beijing,Bank Teller,Retail,69202,2/16/2021
CUST00340,Joseph,Green,Male,5/19/1959,Rome,Lazio,Teacher,Retail,63896,1/3/2024
CUST00341,Alexander,Hernandez,Male,11/25/1971,Lima,Lima,HR Specialist,Retail,35146,6/21/2023
CUST00342,Joseph,Lewis,Male,1/13/1984,Los Angeles,California,Teacher,Retail,71103,9/23/2023
CUST00343,Andrew,Jackson,Male,1/24/1988,Amsterdam,North Holland,Entrepreneur,SME,73351,3/26/2022
CUST00344,Brian,Jones,Male,8/21/1956,Singapore,Singapore,Nurse,Retail,44321,7/13/2023
CUST00345,Alexander,Clark,Male,3/20/1956,Madrid,Madrid,Mechanic,Retail,79433,2/23/2020
CUST00346,Mary,Carter,Female,3/26/1999,Chicago,Illinois,Mechanic,Retail,62311,3/12/2024
CUST00347,Mary,White,Female,7/28/1984,Seoul,Seoul,Software Engineer,Premium,133277,8/9/2022
CUST00348,Susan,Martinez,Female,7/5/1997,New York,New York,Sales Associate,Retail,87769,1/23/2024
CUST00349,Daniel,Rodriguez,Male,1/18/2005,Chicago,Illinois,Accountant,Retail,87968,6/12/2024
CUST00350,Jack,Williams,Male,1/21/2002,Berlin,Berlin,Lawyer,Premium,219689,8/25/2025
CUST00351,Jessica,Jackson,Female,11/24/1984,Nairobi,Nairobi County,Software Engineer,Premium,118189,1/3/2018
CUST00352,Mark,Scott,Male,6/21/1963,Cape Town,Western Cape,Researcher,Retail,53279,6/8/2020
CUST00353,Mark,Carter,Male,5/16/1991,Berlin,Berlin,Chef,Retail,87623,8/17/2024
CUST00354,Brian,Smith,Male,4/6/1966,Toronto,Ontario,Entrepreneur,SME,149663,8/17/2019
CUST00355,Jason,Sanchez,Male,10/21/1957,Rio de Janeiro,Rio de Janeiro,Nurse,Retail,39925,9/14/2020
CUST00356,Benjamin,Lewis,Male,5/4/2004,Bogota,Bogota,Student,Retail,7163,2/7/2026
CUST00357,Olivia,Robinson,Female,5/20/1990,Seattle,Washington,Entrepreneur,SME,143195,1/5/2026
CUST00358,Linda,Clark,Female,7/15/1989,Rio de Janeiro,Rio de Janeiro,Researcher,Retail,30065,2/6/2021
CUST00359,Steven,Ramirez,Male,4/9/1985,Montreal,Quebec,Project Manager,Premium,154858,6/4/2022
CUST00360,Andrew,Lee,Male,2/5/1970,Johannesburg,Gauteng,Pharmacist,Premium,188190,2/2/2019
CUST00361,Jennifer,Baker,Female,8/7/1981,Johannesburg,Gauteng,Project Manager,Premium,174449,1/20/2018
CUST00362,Andrew,Walker,Male,5/9/1983,Abu Dhabi,Abu Dhabi,Doctor,Premium,130779,6/14/2024
CUST00363,James,Sanchez,Male,3/20/1965,Mexico City,CDMX,Researcher,Retail,57167,7/12/2022
CUST00364,Rebecca,Carter,Female,8/12/1994,Los Angeles,California,Pharmacist,Premium,203844,2/24/2020
CUST00365,Samantha,Wright,Female,7/23/1971,Cape Town,Western Cape,Civil Engineer,Premium,106739,1/3/2021
CUST00366,Deborah,Hall,Female,9/9/1985,Istanbul,Istanbul,Financial Analyst,Premium,121913,3/12/2022
CUST00367,Angela,Taylor,Female,8/17/1997,Shanghai,Shanghai,Business Analyst,Premium,119020,5/2/2026
CUST00368,Patricia,Allen,Female,12/2/1955,Cape Town,Western Cape,Project Manager,Premium,121949,2/17/2022
CUST00369,Richard,Anderson,Male,3/25/1993,Miami,Florida,Chef,Retail,63562,2/5/2021
CUST00370,Betty,Wilson,Female,2/9/2006,Johannesburg,Gauteng,Civil Engineer,Premium,84943,12/14/2022
CUST00371,Olivia,Thomas,Female,6/10/1963,Istanbul,Istanbul,Mechanic,Retail,29796,2/17/2023
CUST00372,Cynthia,Nelson,Female,5/8/1962,Lagos,Lagos,Pharmacist,Premium,213985,9/10/2020
CUST00373,Barbara,Hall,Female,2/9/1959,Atlanta,Georgia,Mechanic,Retail,31369,3/9/2018
CUST00374,Paul,Martinez,Male,8/28/2002,Santiago,Santiago Metropolitan,Lawyer,Premium,253323,1/22/2025
CUST00375,Jacob,Wilson,Male,12/5/2001,Vancouver,British Columbia,Doctor,Premium,227429,5/7/2024
CUST00376,Kathleen,Williams,Female,9/21/1971,Manila,Metro Manila,Chef,Retail,63539,10/23/2023
CUST00377,Thomas,Johnson,Male,4/26/1979,Nairobi,Nairobi County,Administrative Assistant,Retail,42845,7/25/2025
CUST00378,Cynthia,Hernandez,Female,5/30/1957,Chicago,Illinois,Chef,Retail,40089,10/27/2022
CUST00379,Sophia,Thompson,Female,4/15/1962,Lagos,Lagos,Retail Manager,Retail,61933,4/8/2026
CUST00380,James,Carter,Male,10/24/2001,Bangkok,Bangkok,Sales Associate,Retail,54820,11/28/2023
CUST00381,Amy,Taylor,Female,12/2/1985,Lagos,Lagos,Data Analyst,Premium,137977,12/4/2019
CUST00382,Michelle,Gonzalez,Female,11/20/1976,Miami,Florida,Retail Manager,Retail,69504,4/6/2023
CUST00383,Carol,Davis,Female,9/4/1981,Houston,Texas,Pharmacist,Premium,157644,8/10/2019
CUST00384,Samantha,Gonzalez,Female,5/3/1959,Atlanta,Georgia,Mechanic,Retail,78645,9/11/2020
CUST00385,Kenneth,Rodriguez,Male,12/10/1973,Sydney,New South Wales,Lawyer,Premium,255194,2/1/2020
CUST00386,Mark,Jackson,Male,12/28/1957,New York,New York,Student,Retail,3284,3/10/2019
CUST00387,Brenda,Robinson,Female,6/12/1982,Madrid,Madrid,Customer Support,Retail,82512,4/18/2022
CUST00388,Stephen,Thompson,Male,11/15/1969,Bengaluru,Karnataka,Civil Engineer,Premium,101675,7/5/2018
CUST00389,Carol,Wilson,Female,5/22/1978,Istanbul,Istanbul,Customer Support,Retail,78714,6/12/2022
CUST00390,Justin,Campbell,Male,10/31/1986,Hong Kong,Hong Kong,Chef,Retail,51723,2/19/2019
CUST00391,Susan,Nelson,Female,10/17/1985,Sao Paulo,Sao Paulo,Student,Retail,11903,7/4/2020
CUST00392,Gary,Wilson,Male,4/4/1965,New York,New York,Bank Teller,Retail,85533,8/28/2024
CUST00393,Eric,Ramirez,Male,4/17/1994,Rio de Janeiro,Rio de Janeiro,Customer Support,Retail,65977,12/1/2024
CUST00394,Benjamin,Hall,Male,8/2/2006,Los Angeles,California,Data Analyst,Premium,85525,8/7/2023
CUST00395,Ashley,Torres,Female,8/3/2003,Delhi,Delhi,Electrician,Retail,57738,12/6/2023
CUST00396,Lisa,Green,Female,3/9/1962,Seoul,Seoul,Business Analyst,Premium,102643,4/2/2019
CUST00397,Jessica,Nguyen,Female,5/18/1984,Shanghai,Shanghai,Bank Teller,Retail,40413,8/26/2021
CUST00398,Laura,Adams,Female,8/9/1957,Rio de Janeiro,Rio de Janeiro,Customer Support,Retail,41084,9/11/2025
CUST00399,Nicole,Mitchell,Female,9/7/1961,Chicago,Illinois,Software Engineer,Premium,132891,8/8/2021
CUST00400,Margaret,Ramirez,Female,12/23/1963,Bengaluru,Karnataka,Consultant,SME,135114,1/12/2021
CUST00401,David,Rodriguez,Male,1/10/2002,Abu Dhabi,Abu Dhabi,Project Manager,Premium,167218,3/4/2023
CUST00402,John,Green,Male,5/2/1991,Montreal,Quebec,Lawyer,Premium,163195,7/30/2022
CUST00403,Angela,Baker,Female,3/1/1966,Lagos,Lagos,Financial Analyst,Premium,135998,12/20/2025
CUST00404,Brian,Flores,Male,6/3/1960,Hong Kong,Hong Kong,Teacher,Retail,67980,1/26/2018
CUST00405,Mark,Rivera,Male,3/12/2005,Cape Town,Western Cape,Software Engineer,Premium,145958,1/29/2023
CUST00406,Michael,Ramirez,Male,7/6/1983,Seoul,Seoul,Accountant,Retail,81796,8/16/2018
CUST00407,Brandon,Hernandez,Male,6/19/1984,Nairobi,Nairobi County,Software Engineer,Premium,170499,1/17/2019
CUST00408,Joshua,Anderson,Male,5/12/1962,Vancouver,British Columbia,Operations Manager,Premium,125103,10/28/2024
CUST00409,Michael,Rivera,Male,10/25/1979,Mumbai,Maharashtra,Consultant,SME,133230,8/16/2022
CUST00410,Eric,Miller,Male,6/8/1969,Hong Kong,Hong Kong,Bank Teller,Retail,87487,3/9/2021
CUST00411,Carol,Davis,Female,12/11/1955,Sydney,New South Wales,Software Engineer,Premium,156880,8/25/2023
CUST00412,John,Wilson,Male,3/30/1979,Istanbul,Istanbul,Customer Support,Retail,60249,12/31/2024
CUST00413,Helen,Wilson,Female,11/12/1995,Istanbul,Istanbul,Teacher,Retail,41781,2/1/2019
CUST00414,Alexander,White,Male,11/3/1971,Lagos,Lagos,Student,Retail,15140,5/6/2022
CUST00415,Emma,Gonzalez,Female,5/16/1982,Santiago,Santiago Metropolitan,Researcher,Retail,61039,6/18/2018
CUST00416,Brandon,Roberts,Male,7/17/1981,Hong Kong,Hong Kong,Teacher,Retail,75355,1/22/2022
CUST00417,Emily,Williams,Female,11/22/1997,Bogota,Bogota,Teacher,Retail,41586,2/22/2024
CUST00418,Charles,Thompson,Male,4/6/1975,Dublin,Leinster,Student,Retail,6446,1/9/2026
CUST00419,Joseph,Adams,Male,11/25/1964,Dubai,Dubai,Researcher,Retail,79644,2/13/2023
CUST00420,Barbara,Roberts,Female,1/17/1994,Johannesburg,Gauteng,Accountant,Retail,66375,8/18/2025
CUST00421,Jacob,Green,Male,10/8/1993,Beijing,Beijing,Doctor,Premium,220297,11/2/2019
CUST00422,Angela,Rivera,Female,1/3/1986,Los Angeles,California,Sales Associate,Retail,84700,12/2/2025
CUST00423,Barbara,Lewis,Female,7/14/1982,Rome,Lazio,Civil Engineer,Premium,103838,2/9/2020
CUST00424,Carolyn,Thomas,Female,7/25/1988,Chicago,Illinois,Operations Manager,Premium,106853,4/3/2022
CUST00425,Ronald,Anderson,Male,8/6/1994,Miami,Florida,Accountant,Retail,71883,11/3/2025
CUST00426,Jonathan,Robinson,Male,3/12/1979,Mumbai,Maharashtra,Driver,Retail,38674,10/3/2018
CUST00427,Steven,Hall,Male,12/8/1998,Buenos Aires,Buenos Aires,HR Specialist,Retail,78360,4/26/2021
CUST00428,Benjamin,Roberts,Male,5/7/1963,Cairo,Cairo,Administrative Assistant,Retail,41575,11/3/2022
CUST00429,Kathleen,Miller,Female,2/6/1968,Vancouver,British Columbia,Researcher,Retail,28169,11/6/2020
CUST00430,Donna,Perez,Female,9/2/1973,Rio de Janeiro,Rio de Janeiro,Business Analyst,Premium,133395,4/6/2025
CUST00431,Laura,Harris,Female,4/3/1961,Abu Dhabi,Abu Dhabi,Architect,Premium,112039,6/10/2018
CUST00432,Rachel,Walker,Female,5/27/1991,Bogota,Bogota,Business Analyst,Premium,154386,9/15/2020
CUST00433,Maria,Carter,Female,10/8/1975,Jakarta,Jakarta,Administrative Assistant,Retail,77219,1/22/2020
CUST00434,Kenneth,Torres,Male,10/2/2007,Lagos,Lagos,Accountant,Retail,71958,7/30/2024
CUST00435,Dennis,Johnson,Male,5/19/1999,Bangkok,Bangkok,Financial Analyst,Premium,161314,5/9/2025
CUST00436,Jason,Lewis,Male,7/8/1994,San Francisco,California,Accountant,Retail,83985,7/13/2020
CUST00437,Samuel,Perez,Male,4/16/1995,Sydney,New South Wales,Administrative Assistant,Retail,50840,12/16/2023
CUST00438,Emma,Adams,Female,2/23/1970,New York,New York,Business Analyst,Premium,100271,1/8/2026
CUST00439,Cynthia,Hill,Female,4/5/2006,Sao Paulo,Sao Paulo,Driver,Retail,68614,2/24/2018
CUST00440,Matthew,Miller,Male,9/10/1964,Bogota,Bogota,Doctor,Premium,301290,10/15/2020
CUST00441,Janet,Williams,Female,3/25/1962,Cape Town,Western Cape,Data Analyst,Premium,118023,1/22/2018
CUST00442,Matthew,Lopez,Male,8/1/1969,Sao Paulo,Sao Paulo,Pharmacist,Premium,163479,1/13/2025
CUST00443,Laura,Smith,Female,9/5/2005,Manila,Metro Manila,HR Specialist,Retail,37041,2/11/2025
CUST00444,Christine,Roberts,Female,7/31/1968,Miami,Florida,Researcher,Retail,43795,8/28/2018
CUST00445,Elizabeth,Walker,Female,4/23/1962,San Francisco,California,Architect,Premium,174951,2/19/2020
CUST00446,Patrick,Torres,Male,11/2/1958,Santiago,Santiago Metropolitan,Teacher,Retail,39262,9/9/2024
CUST00447,Jack,Baker,Male,11/17/1982,Atlanta,Georgia,Project Manager,Premium,110360,6/26/2019
CUST00448,Timothy,Ramirez,Male,12/13/1995,Montreal,Quebec,Pharmacist,Premium,109543,6/5/2023
CUST00449,Rebecca,Young,Female,4/16/1982,Seoul,Seoul,Graphic Designer,Retail,70265,8/9/2022
CUST00450,Katherine,Taylor,Female,9/3/1982,Bogota,Bogota,Sales Associate,Retail,54737,5/5/2022
CUST00451,Janet,Gonzalez,Female,7/17/1985,Bogota,Bogota,Administrative Assistant,Retail,28246,1/9/2020
CUST00452,David,Flores,Male,1/13/1975,Vancouver,British Columbia,HR Specialist,Retail,35235,11/25/2019
CUST00453,Helen,Jackson,Female,12/9/1965,Hong Kong,Hong Kong,Researcher,Retail,79437,6/4/2026
CUST00454,Samuel,Perez,Male,11/30/2006,Buenos Aires,Buenos Aires,Operations Manager,Premium,114233,4/16/2020
CUST00455,Patrick,Jackson,Male,4/27/2003,San Francisco,California,Entrepreneur,SME,186511,6/15/2024
CUST00456,Mark,Garcia,Male,8/25/1966,Hong Kong,Hong Kong,HR Specialist,Retail,76447,11/8/2020
CUST00457,Laura,Perez,Female,11/13/1990,Sao Paulo,Sao Paulo,Mechanic,Retail,84191,2/8/2018
CUST00458,Sharon,Baker,Female,9/18/1963,London,England,Sales Associate,Retail,65455,8/26/2023
CUST00459,Angela,Carter,Female,6/29/1982,Cairo,Cairo,Business Analyst,Premium,149558,5/16/2019
CUST00460,Karen,Anderson,Female,6/18/1982,Delhi,Delhi,Entrepreneur,SME,150409,7/3/2023
CUST00461,James,Scott,Male,11/26/1955,Madrid,Madrid,Project Manager,Premium,91012,10/5/2022
CUST00462,Anna,Robinson,Female,2/17/1963,Sydney,New South Wales,Doctor,Premium,180389,3/10/2026
CUST00463,Frank,Thomas,Male,2/25/1969,Moscow,Moscow,Project Manager,Premium,118531,8/10/2018
CUST00464,Ronald,Johnson,Male,7/4/2008,Bangkok,Bangkok,Marketing Specialist,Retail,52974,7/27/2018
CUST00465,Edward,Jones,Male,7/19/1957,Sao Paulo,Sao Paulo,Sales Associate,Retail,89951,9/20/2019
CUST00466,Paul,Thomas,Male,10/1/2006,Delhi,Delhi,Customer Support,Retail,51451,1/18/2018
CUST00467,Jonathan,Green,Male,12/4/1975,Istanbul,Istanbul,Researcher,Retail,72502,9/10/2023
CUST00468,Michael,Garcia,Male,4/10/1963,Miami,Florida,Sales Associate,Retail,45082,12/21/2018
CUST00469,Sharon,White,Female,11/22/2000,Buenos Aires,Buenos Aires,Chef,Retail,41665,6/3/2021
